record_id,question_id,pmid,pmcid,section_title,paragraph_position,sentence_position,xml_locator,evidence_type,matched_exposure_terms,matched_population_terms,matched_outcome_terms,dose_mentions,evidence_sentence,sentence_sha256,extraction_authority,human_verified,eligibility_claim,effect_estimate_claim
REC-PUBMED-36118750,B2,36118750,PMC9478201,Results,27,2,article[pmcid='PMC9478201']/body//p[27]/sentence[2],exposure_outcome,vitamin D,kidney stone,stone,60.98 IU,Patient 1 was a 3-month-old boy for whom vitamin D3 (60.98 IU/kg) was prescribed and discontinued 6 months after KDT initiation because of kidney stone formation.,2a4e84d0f5622fffee85364b0358db83d5c127d809c483707405c2b7f15941b2,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Results,27,3,article[pmcid='PMC9478201']/body//p[27]/sentence[3],exposure_dose,vitamin D,,,45.66 IU,Patient 2 was a 7-year-old girl for whom 45.66 IU/kg of vitamin D3 was prescribed.,fe6c6d1d83524ac55ada64721efeef538dcb3397f541d9d3afbf5b3924ec9a2a,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Results,27,4,article[pmcid='PMC9478201']/body//p[27]/sentence[4],exposure_outcome,vitamin D,urolith,urolith,,"She was diagnosed as having urolithiasis 6 months after KDT initiation; however, vitamin D3 supplementation was continued.",ede58d60817aec1b25655c0c847e7856fd9baeb66b892fae18ee3d48573a6b0f,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Results,27,5,article[pmcid='PMC9478201']/body//p[27]/sentence[5],exposure_outcome,vitamin D,kidney stone|urolith,stone|urolith,,"This was because (1) her 25-OH-D3 level was only 21.39 ng/mL, which was only slightly higher than the lower recommended limit of vitamin D3, and (2) up to 40–60% of kidney stones in children are reported to be non-calcium-based; considering the lower vitamin D levels, it was unlikely that her urolithiasis was calcium-based (14).",f0b3900365cd9c5f12d74b2d636a5fb4098512fc02a38762c21c8f6c3a965a71,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Results,27,6,article[pmcid='PMC9478201']/body//p[27]/sentence[6],exposure_outcome,vitamin D,hypercalciur|urolith,hypercalciur|urolith,51.02 IU,"Patient 3 was a 19-month-old boy who was diagnosed with urolithiasis 9 months after KDT initiation and vitamin D3 supplementation (51.02 IU/kg), even though he did not develop hypercalciuria during the follow-up period.",6b08cd8fe8069f70cebe60290405437421551ac4427c81a16399b5c7a6f1272c,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Results,27,9,article[pmcid='PMC9478201']/body//p[27]/sentence[9],exposure_outcome,vitamin D,urolith,urolith,,"For patients 2 and 3, vitamin D3 supplementation was continued for the remission of urolithiasis.",b66c32245920b046f1394abf925ff901f5f8c5f407395429de494062f359b8f7,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Discussion,28,1,article[pmcid='PMC9478201']/body//p[28]/sentence[1],exposure_outcome,vitamin D,hypercalciur|urolith,hypercalciur|urolith,,"To our best knowledge, this is the first study to assess the relationship between several clinical variables, including vitamin D3 dose, serum 25-OH-D3 level, and occurrence of hypercalciuria/urolithiasis in pediatric KDT patients.",5e637b73d947694f4cc5c2c37884bcf303ec5db6ccd4762e40a9f62182228ca3,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Discussion,28,3,article[pmcid='PMC9478201']/body//p[28]/sentence[3],exposure_outcome,vitamin D,hypercalciur,hypercalciur,49.5 IU,"The optimal serum 25-OH-D3 level for preventing hypercalciuria was > 39.1 ng/mL, and the cut-off vitamin D3 supplementation dose was > 49.5 IU/kg.",cec6f7f55ad50835df8104ddf6044be372bd37aed4ea682a5209c8be6c935492,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Discussion,30,1,article[pmcid='PMC9478201']/body//p[30]/sentence[1],exposure_outcome,vitamin D,hypercalciur|kidney stone,hypercalciur|stone,,It is unclear whether vitamin D supplementation or high serum 25-OH-D3 level increases the risk of hypercalciuria or kidney stone formation.,f4eed583da96e42cf720611b8ecf7d7d6246c7d0c9c33c9c5479e9d3abc48778,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Discussion,30,2,article[pmcid='PMC9478201']/body//p[30]/sentence[2],exposure_outcome,vitamin D,kidney stone,stone|urinary calcium,,Many physicians are hesitant to treat vitamin D deficiency in patients with kidney stones because of concerns that vitamin D3 supplementation increases urinary calcium excretion.,4e74345f4d269653c282499409c47ba4bae0ee2a7e94a8ccff4d28f02e2d9422,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Discussion,30,3,article[pmcid='PMC9478201']/body//p[30]/sentence[3],exposure_outcome,vitamin D,kidney stone,stone|urinary calcium,,"This hesitation might be because the most prevalent type of kidney stone is calcium based, and vitamin D increases intestinal calcium absorption and then urinary calcium excretion (18).",4a49bf050c6aae3ad7f7028035136e46cac09dc663fbde6929470021b8ffb389,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Discussion,30,7,article[pmcid='PMC9478201']/body//p[30]/sentence[7],exposure_outcome,vitamin D,hypercalciur|kidney stone,hypercalciur|stone,,"Therefore, vitamin D is often cited as a risk factor for hypercalciuria and kidney stones (19).",2b60b9e1a5b7aa3adf88efa2a7c0b8829e19fd8806b696aecb8ef5ed05a87048,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Discussion,31,1,article[pmcid='PMC9478201']/body//p[31]/sentence[1],exposure_outcome,vitamin D,urolith,urolith,,"However, several studies have shown that vitamin D supplementation is not associated with urolithiasis.",26dc83e9ab8ddb5eede5b7f64b74d893d9613b24b45c4817b42ef5d67be8267f,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Discussion,31,2,article[pmcid='PMC9478201']/body//p[31]/sentence[2],exposure_outcome,vitamin D,hypercalcemia|hypercalciur,hypercalcemia|hypercalciur,"3,440 IU","In a prospective study, despite supplementation with high-dose vitamin D3 (mean daily dose, 3,440 IU) in healthy controls to maintain 25-OH-D3 levels within 30–88 ng/mL for 6 months, no hypercalcemia or hypercalciuria was noted (23).",784d1f781748c8952da2ec771f4475b29ad8603d0d1fa4364b081e01ecad0474,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Discussion,31,3,article[pmcid='PMC9478201']/body//p[31]/sentence[3],exposure_outcome,vitamin D,hypercalciur|urolith,hypercalciur|urinary calcium|urolith,"50,000 IU","Another study on patients with urolithiasis showed that hypercalciuria or significant changes in urinary calcium excretion did not occur when 50,000 IU of vitamin D3 was administered each week, and there was no relation between 25-OH-D3 level change and urinary calcium excretion (24).",f3ca14f79dd6b65f2cec390775ce8c56f21f03d9c1f2c2285480f5941abed5d4,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Discussion,31,4,article[pmcid='PMC9478201']/body//p[31]/sentence[4],exposure_outcome,vitamin D,hypercalcemia|hypercalciur|kidney stone,hypercalcemia|hypercalciur|stone,,"A large systematic review and meta-analysis study found that vitamin D supplementation may increase the risk of hypercalcemia and hypercalciuria, but did not increase the risk of kidney stone formation, regardless of the duration of supplementation, dosage, co-supplementation with calcium, and baseline 25-OH-D3 level (12).",d9bc54551fd34f6a8d29546f1c8ddd77a2f721c82141428a340f604b78635957,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Discussion,31,5,article[pmcid='PMC9478201']/body//p[31]/sentence[5],exposure_outcome,vitamin D,kidney stone,stone,,"In a large cohort study, there was also no association found between vitamin D3 intake and incidence of kidney stones (25).",cf31d9f5bf61e8d88eeb5b836f82eef2320b8706cb4bac09ee98176a639cd23d,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Discussion,32,1,article[pmcid='PMC9478201']/body//p[32]/sentence[1],exposure_outcome,vitamin D,kidney stone,stone,,"Furthermore, despite being controversial, vitamin D deficiency may be a predisposing factor for kidney stone formation.",918188c4bf7ea3687d126472deaae1563accc4dc25fce9b22102bd6e8f0b4036,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Discussion,32,2,article[pmcid='PMC9478201']/body//p[32]/sentence[2],exposure_outcome,vitamin D,kidney stone,stone,,"Several studies have shown that vitamin D deficiency is more prevalent in patients with kidney stone formation than in those without (26, 27).",ca7a0d921274898d6e00588304735f716c914cdea65528b1cd65d3fc9cc21612,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Discussion,32,3,article[pmcid='PMC9478201']/body//p[32]/sentence[3],exposure_outcome,vitamin D,urolith,urolith,,"There are several hypotheses, as follows: first, secondary hyperparathyroidism caused by vitamin D deficiency can lead to urolithiasis.",549ae580a04546363c59e5e167962df30e9714e1fdb4e051e966dfcc7e249bdd,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Discussion,32,4,article[pmcid='PMC9478201']/body//p[32]/sentence[4],exposure_outcome,vitamin D,urolith,urolith,,"Second, there are several risk factors shared between vitamin D deficiency and urolithiasis, including obesity and decreased dietary calcium intake.",479b80cc4973644d3c888f82d6ef647df23d6aa74cbc2d83a90b116c1e7da3dc,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Discussion,32,5,article[pmcid='PMC9478201']/body//p[32]/sentence[5],exposure_outcome,vitamin D,urolith,urolith,,"Third, vitamin D deficiency might be responsible for inducing oxidative stress and inflammation in the kidney, which can cause urolithiasis (13).",688941fd18321215785d42968e10769ad2793a26a18ec4969f600adfe36c4c58,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Discussion,34,1,article[pmcid='PMC9478201']/body//p[34]/sentence[1],exposure_dose,vitamin D,,,200 g,"In addition to bone health, vitamin D has various health benefits, as vitamin D receptors exist in most tissues and cells and active vitamin D influences the expression levels of more than 200 genes (28).",f68ac1ab17343a3f3105aa19467b205dd6a34ce0d10a517336ef6d561cb6fe92,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Discussion,35,2,article[pmcid='PMC9478201']/body//p[35]/sentence[2],exposure_outcome,vitamin D,hypercalciur|urolith,hypercalciur|urolith,,"In addition, we found out that maintaining adequate levels of vitamin D is helpful for hypercalciuria and urolithiasis.",5cc49a3ada6f4e86e5b899ece6ac8ee100e7b41fb6d7191e50a518c361f0d823,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Discussion,35,4,article[pmcid='PMC9478201']/body//p[35]/sentence[4],exposure_outcome,vitamin D,hypercalciur,hypercalciur,49.5 IU,"In addition, results at 6 months of KDT showed that 25-OH-D3 level of < 39.1 ng/mL and inadequate vitamin D supplementation of < 49.5 IU/kg could also increase the risk of hypercalciuria.",01ca59248af663a917c52ba03cef757af51f30e9bfd7cf8dbb443230c055a562,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Discussion,35,5,article[pmcid='PMC9478201']/body//p[35]/sentence[5],exposure_outcome,vitamin D,hypercalciur,hypercalciur,50 IU,"Therefore, it might be helpful to maintain sufficient serum levels of vitamin D (almost 40 ng/mL) and implement vitamin D supplementation (50 IU/kg) to prevent hypercalciuria.",6e7eef4727434f7839680833e3d250b291e103495ab3f9ebdf301df541c20300,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Discussion,36,4,article[pmcid='PMC9478201']/body//p[36]/sentence[4],exposure_dose,vitamin D,,,"1,000 IU per day|2,000 IU per day","The recommended dose of vitamin D supplementation in children is approximately 400–1,000 IU per day to avoid deficiency and maintain the proper range and 1,000–2,000 IU per day with calcium supplementation for the treatment of vitamin D deficiency (15).",71c2a94644d7958426b0cd0d69334bf6dd9673aafa4a4255534ab84b79e0aa4c,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Discussion,36,6,article[pmcid='PMC9478201']/body//p[36]/sentence[6],exposure_outcome,vitamin D,hypercalciur|urolith,hypercalciur|urolith,,"Therefore, although it is necessary to adjust the vitamin D supplementation dose according to the patient’s condition, it is better to actively supplement vitamin D than to hesitate due to concerns about hypercalciuria and urolithiasis.",cfbe79b6281e54b1a31cea27c939e9cc78b076a4e45a5a74cb10b8d3ad26fc93,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Discussion,38,2,article[pmcid='PMC9478201']/body//p[38]/sentence[2],exposure_outcome,vitamin D,hypercalciur,hypercalciur,,"Some of the study results showed that contrary to the traditional belief, vitamin D supplementation can help reduce the risk of hypercalciuria during KDT.",d7ac437f404bc1f4a73e555a94b689680defa560340040f870615fd2724d677d,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36118750,B2,36118750,PMC9478201,Discussion,39,1,article[pmcid='PMC9478201']/body//p[39]/sentence[1],exposure_outcome,vitamin D,hypercalciur,hypercalciur,50 IU,"In conclusion, we recommend that all children on KDT receive 50 IU/kg of daily vitamin D supplementation and maintain a serum 25-OH-D3 level of 40 ng/mL to minimize the incidence of hypercalciuria.",0f4db62956000616f6590d4a3a7382af6048568fc9380b49c270226481061d00,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36221396,B2,36221396,PMC9542661,1. Introduction,1,2,article[pmcid='PMC9542661']/body//p[1]/sentence[2],exposure_outcome,vitamin D,hypercalcemia,hypercalcemia,,"The symptoms of hypercalcemia are nonspecific and depend on the severity and rapidity of its occurrence, as they include asthenia, unconsciousness, decreased intestinal motility, electrocardiographic abnormalities (e.g., shortened QT interval), and acute kidney injury.[1,2] Although the causes of hypercalcemia are varied, previous studies have reported that hyperparathyroidism and malignancy account for 80% to 90% of cases.[1,3] The intake of vitamin D or granulomatous diseases, such as sarcoidosis, can also cause hypercalcemia.",583c1bb61fb1e989b9c0ff31f217caf4987f70e58076bb3545e89448c1021ce1,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36221396,B2,36221396,PMC9542661,1. Introduction,2,1,article[pmcid='PMC9542661']/body//p[2]/sentence[1],exposure_outcome,cholecalciferol|vitamin D,hypercalcemia,hypercalcemia,,"We herein report a case of hypercalcemia in a patient with a long-term history of sarcoidosis and a year-long use of cholecalciferol (vitamin D supplement), with the condition promptly restored by corticosteroid treatment.",641b6a5ea7054817c0fa04d3dcc3fe58cee5815a5e455d255a0895249a9ca0da,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36221396,B2,36221396,PMC9542661,2. Case,5,2,article[pmcid='PMC9542661']/body//p[5]/sentence[2],exposure_outcome,cholecalciferol|vitamin D,hypercalcemia,hypercalcemia,100 μg,"At this time, we found that he had been taking an over-the-counter cholecalciferol supplement (100 μg/d) for about a year, which led to suspicion that his hypercalcemia was a result of vitamin D intoxication.",10323e702b1251173602f45ce410e8b17c6246daae287c224a2bccdb4e85d0dd,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36221396,B2,36221396,PMC9542661,2. Case,5,3,article[pmcid='PMC9542661']/body//p[5]/sentence[3],exposure_dose,cholecalciferol,,,3000 mg|30 mg|100 µg|400 mg,"Aside from the cholecalciferol medication, he had also been taking the following over-the-counter supplements: 3000 mg/d of vitamin C, 30 mg/d of zinc, 100 µg/d of selenium, and 400 mg/d of magnesium.",9d5fae44a4c4ed4cf0dabdbca1819ddcb9aae809a3b7191e487f1f240ab1ae6d,agent_fulltext_extraction_only,,false,false
REC-PUBMED-36221396,B2,36221396,PMC9542661,2. Case,6,6,article[pmcid='PMC9542661']/body//p[6]/sentence[6],exposure_outcome,vitamin D,hypercalcemia,hypercalcemia,,"The serum 1,25-dihydroxy-vitamin D3 (1,25-(OH)2 Vit.D3) level at the time of admission was high at 158 (normal range: 20–60) pg/mL, which is consistent with vitamin D-mediated hypercalcemia.",eb5e4dd149c59fa57e38dcca9fee7711cff225db99d7ba16c5dc419fe92b8ec3,agent_fulltext_extraction_only,,false,false
