record_id,pmid,question_id,title,priority_tier,priority_reason,core_candidate,study_design_signal,dose_observed,dose_extracted,public_fulltext_locator,evidence_locator,duplicate_cluster_ids,source_record_sha256,decision_authority,human_eligibility_decision,rob_completed,grade_completed,systematic_review_inclusion_claim
REC-PUBMED-35882615,35882615,A1,Optimal quality of vitamin K antagonist therapy in Japanese patients with venous thromboembolism.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,false,,,"ABSTRACT: BACKGROUND: Vitamin K antagonist (VKA) remains an essential option for venous thromboembolism (VTE), although direct oral anticoagulants have become available.",,e23c09e529a08ba6a43b1c5091b8041467b7563e1ddbc611c0ba4e8392fe9ffd,agent_research_prioritization_only,,false,false,false
REC-PUBMED-35925265,35925265,A1,"[Coagulation diagnostics in the clinical routine-part 2 : Monitoring of anticoagulation treatment, new-onset thrombocytopenia and thrombophilia].",tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC9118186/,"ABSTRACT: Monitoring of vitamin K antagonist treatment with the international normalized ratio (INR) is obligatory, whereas this only applies to direct oral anticoagulants (DOAC) or low molecular weight heparin in the context of selected clinical scenarios.",,1d99f47ade16e9abad2a40ef44e935ea27fbdd52ba3504d4ce3ab082ff6e6a6e,agent_research_prioritization_only,,false,false,false
REC-PUBMED-35938419,35938419,A1,Direct Oral Anticoagulants Versus Vitamin K Antagonists in Cerebral Venous Thrombosis: A Systematic Review and Meta-Analysis.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,false,,,ABSTRACT: Direct Oral Anticoagulants Versus Vitamin K Antagonists in Cerebral Venous Thrombosis: A Systematic Review and Meta-Analysis..,,b0d1cada4d448943b7117ae7ccb0af658d0822afeead15e5219d89a9bda7d32d,agent_research_prioritization_only,,false,false,false
REC-PUBMED-36030074,36030074,A1,Treatment modalities in cancer-associated venous thromboembolism (VTE).,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,"ABSTRACT: Anticoagulation is the cornerstone of cancer-associated VTE treatment, including vitamin K antagonists (VKA), unfractionated heparin (UFH), fondaparinux, low-molecular-weight heparins (LMWH) and direct oral anticoagulants (DOACs).",,1c8ab59c3b6f8173bfb59d3feff81264bcd276ab1e3b0b6e0f4d6b5c4128e68e,agent_research_prioritization_only,,false,false,false
REC-PUBMED-36036525,36036525,A1,Rivaroxaban in Rheumatic Heart Disease-Associated Atrial Fibrillation.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,false,,,ABSTRACT: Patients were randomly assigned to receive standard doses of rivaroxaban or dose-adjusted vitamin K antagonist.,,4e3e4e382d73dc67846f5be22639e001e21b0a61183068b1c6e3578b7cc07bee,agent_research_prioritization_only,,false,false,false
REC-PUBMED-36069749,36069749,A1,Massive warfarin overdose management in an adolescent patient.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,true,10 mg,,"ABSTRACT: The patient was admitted for monitoring and by hospital day (HD) #4, his INR had risen to >11.8 at which point oral vitamin K 10 mg was administered. | DISCUSSION: Case reports have demonstrated early administration of vitamin K can temporarily lower INR and prevent detection of rebound.",,c5e48a301012860cf267608a6f4aa7b982fc2fad2915977f870db23a76cd3ab8,agent_research_prioritization_only,,false,false,false
REC-PUBMED-36085242,36085242,A1,Dual therapy with oral anticoagulation and single antiplatelet agent versus monotherapy with oral anticoagulation alone in patients with atrial fibrillation and stable ischemic heart disease: a systematic review and meta-analysis.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,false,,,ABSTRACT: Subgroup analyses were performed for vitamin K antagonists and direct oral anticoagulants (DOACs).,,d77289617736a3294d12891688c335f7895d062795618a8adae2e1c96ba55932,agent_research_prioritization_only,,false,false,false
REC-PUBMED-36094573,36094573,A1,"GARFIELD-AF: risk profiles, treatment patterns and 2-year outcomes in patients with atrial fibrillation in Germany, Austria and Switzerland (DACH) compared to 32 countries in other regions worldwide.",tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,false,,,ABSTRACT: The use of non-vitamin K antagonist oral anticoagulants (NOACs) increased more in DACH over time.,,6a4253761f3bb46a848ddf958116b6055d556ec828e9c1657fbebf25f2648292,agent_research_prioritization_only,,false,false,false
REC-PUBMED-36099074,36099074,A1,Direct oral anticoagulants for the treatment of left ventricular thrombosis: an updated systematic review and meta-analysis.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,false,,,ABSTRACT: AIMS: This meta-analysis aims to compare direct oral anticoagulants (DOACs) versus vitamin K antagonists (VKAs) in the setting of left ventricular thrombosis (LVT).,,37ba7126074b1ea1d0a3d83778b26824d96dd1d0878c2a16d27547339d3f4e4d,agent_research_prioritization_only,,false,false,false
REC-PUBMED-36194215,36194215,A1,Acute Pulmonary Embolism: A Review.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,"ABSTRACT: In patients with PE and a systolic blood pressure of 90 mm Hg or higher, compared with heparin combined with a vitamin K antagonist such as warfarin followed by warfarin alone, direct oral anticoagulants such as apixaban, edoxaban, rivaroxaban, or dabigatran, are noninferior for treating PE and have a 0.6% lower rate of bleeding.",,84e879d965c36c51dfbd114f4d35aa6f93db007422088a6bb85726a71f150694,agent_research_prioritization_only,,false,false,false
REC-PUBMED-36318457,36318457,A1,Predicting performance of the HAS-BLED and ORBIT bleeding risk scores in patients with atrial fibrillation treated with Rivaroxaban: Observations from the prospective EMIR Registry.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,false,,,"ABSTRACT: Several bleeding risk scores have been proposed for vitamin K antagonist users but, few studies have focused on validation of these bleeding risk scores in patients taking direct oral anticoagulants (DOACs).",,7424bfb76b8d8170987092117a2620601be415a9470a602a8fa6ca4b3c9be838,agent_research_prioritization_only,,false,false,false
REC-PUBMED-36323169,36323169,A1,The impact of the approval of prothrombin complex concentrates for vitamin K antagonist-related intracerebral hemorrhage: A retrospective study.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,"ABSTRACT: CONCLUSION: After prothrombin complex concentrate approval, prothrombin time-international normalized ratio correction was more effective with a significant increase in the prothrombin complex concentrates dose for vitamin K antagonist-associated intracerebral hemorrhage; however, there was no apparent difference in clinical outcomes.",,dfe4f27d534ee1515740ce5b6b6057a4d42672058194d37d12fab3eaca2305bf,agent_research_prioritization_only,,false,false,false
REC-PUBMED-36323905,36323905,A1,Use of tramadol and the risk of bleeding complications in patients on oral anticoagulants: a systematic review and meta-analysis.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,false,,,ABSTRACT: The 4 comparative studies reported an increased bleeding risk during tramadol and vitamin K antagonist intake which was statistically significant in one study; the pooled risk ratio of serious bleeding was 2.68 [95% CI: 1.45 to 4.96; p < 0.001].,,f613dfca23fbcf677b0f85785ddcb3a8f0844362c9a6931eb3ed13013fe721e5,agent_research_prioritization_only,,false,false,false
REC-PUBMED-36328137,36328137,A1,Dabigatran etexilate is efficacious in consumptive coagulopathy and pain associated with venous malformations.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,"ABSTRACT: Dabigatran etexilate, a non-vitamin K antagonist oral anticoagulant, has known advantages compared with low-molecular-weight heparin and vitamin K antagonists, including oral administration, a more consistent pharmacokinetics/pharmacodynamics profile, a better safety profile, and no need for coagulation surveillance.",,c21c259f918cb56ab0cdcf3a80d227835de0b5e5f35b9ed226f03b766ab30a10,agent_research_prioritization_only,,false,false,false
REC-PUBMED-36336614,36336614,A1,Oral Anticoagulant Use in Patients With Atrial Fibrillation and Chronic Kidney Disease: A Review of the Evidence With Recommendations for Australian Clinical Practice.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,false,,,"ABSTRACT: Warfarin use becomes increasingly difficult with advancing kidney disease, with difficulty maintaining international normalised ratio (INR) in therapeutic range, increased risk of intracranial and fatal bleeding compared to non-vitamin K oral anticoagulants (NOACs), and high rates of discontinuation.",,aeddd4dd653000a3a502695d5baeb45e38b96c111fd1f509852ca9e060511468,agent_research_prioritization_only,,false,false,false
REC-PUBMED-36352057,36352057,A1,Use of SAMe-TT2R2 in a racially diverse anticoagulation clinic: prediction of optimal anticoagulation.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,false,,,ABSTRACT: The SAMe-TT2R2 score predicts optimal long-term oral Vitamin K Antagonist (VKA) anticoagulation for homogenous Caucasian and homogenous Asian populations for non-valvular atrial fibrillation but at different score thresholds.,,747eef426a03713642237f0bf8275a1d21de6bcf6313791435cf4a3e6af319b5,agent_research_prioritization_only,,false,false,false
REC-PUBMED-36366730,36366730,A1,Bayesian Meta-analysis of Direct Oral Anticoagulation Versus Vitamin K Antagonists With or Without Concomitant Antiplatelet After Transcatheter Aortic Valve Implantation in Patients With Anticoagulation Indication.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,false,,,"ABSTRACT: Bayesian Meta-analysis of Direct Oral Anticoagulation Versus Vitamin K Antagonists With or Without Concomitant Antiplatelet After Transcatheter Aortic Valve Implantation in Patients With Anticoagulation Indication.. | This meta-analysis investigates safety and efficacy outcomes of direct oral anticoagulants (DOACs) and Vitamin K Antagonist (VKA), with or without concomitant antiplatelet therapy.",,edf268043e243beb5a06bb08155da679fef75ab3c228849bbe4bbe0e5b5a6418,agent_research_prioritization_only,,false,false,false
REC-PUBMED-36400415,36400415,A1,Left atrial appendage closure for stroke prevention in nonvalvular atrial fibrillation: A current overview.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,false,,,"ABSTRACT: Recently, when oral anticoagulation is considered in patients with non-valvular AF who are eligible for direct oral coagulations, they are preferred to vitamin K antagonist based on accumulating evidence.",,27a687cfcdd3d765b69df0194a15f840ccd0f5589c2a820cbf9561769564cbb4,agent_research_prioritization_only,,false,false,false
REC-PUBMED-36410034,36410034,A1,One-Year Outcomes in Anticoagulated Atrial Fibrillation Patients Undergoing Percutaneous Coronary Intervention: Insights From the Greek Antiplatelet Atrial Fibrillation Registry.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,false,,,ABSTRACT: Most (92.9%) were discharged on novel oral anticoagulants with only 7.1% receiving the vitamin K antagonist.,,c307c40d4e9d9dc340a91398cb2fe7beb90cb27d28fd9ad750d5242963d5611e,agent_research_prioritization_only,,false,false,false
REC-PUBMED-36422299,36422299,A1,Can warfarin be replaced by non-vitamin K anticoagulants in prosthetic valves?,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,false,,,"ABSTRACT: INTRODUCTION: Despite the improved safety and efficacy profile of non-Vitamin K Antagonist Oral Anticoagulants (NOACAs), the current guidelines still limit their use to stroke prevention in non-valvular atrial fibrillation (AF) patients and venous thromboembolism prophylaxis and treatment.",,e5d4eda7834798fa0705271ffafb5fb0a27797bdb9fb85dc42ce7a07dfd9eed0,agent_research_prioritization_only,,false,false,false
